"","year","title","runtimeMinutes","genres","genre1","genre2","genre3","averageRating","numVotes","rating","full_pass","mostly_pass","romance","horror","comedy","mystery","drama","fantasy","thriller","adventure","crime","action","other_genre"
"4787",2002,"Treasure Planet","95","Adventure,Animation,Family","Adventure","Animation","Family","7.2",103142,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"4788",2002,"Tuck Everlasting","90","Drama,Family,Fantasy","Drama","Family","Fantasy","6.6",21170,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4789",2002,"Tuxedo, The","98","Action,Comedy,Sci-Fi","Action","Comedy","Sci-Fi","5.4",79398,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4790",2002,"Twilight Samurai, The","129","Drama,History,Romance","Drama","History","Romance","8.1",22274,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4791",2002,"Two Weeks Notice","101","Comedy,Romance","Comedy","Romance",NA,"6.1",107757,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4792",2002,"Undercover Brother","86","Action,Comedy","Action","Comedy",NA,"5.8",33442,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4793",2002,"Unfaithful","124","Drama,Romance,Thriller","Drama","Romance","Thriller","6.7",80580,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4794",2002,"Valami Amerika","115","Adventure,Comedy,Romance","Adventure","Comedy","Romance","6.9",4615,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4795",2002,"Waking Up in Reno","91","Comedy,Romance","Comedy","Romance",NA,"5.5",5671,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4796",2002,"We Were Soldiers","138","Action,Drama,History","Action","Drama","History","7.2",130421,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4797",2002,"Whale Rider","101","Drama,Family","Drama","Family",NA,"7.5",39511,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4798",2002,"White Oleander","109","Drama","Drama",NA,NA,"7.1",29703,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4799",2002,"Wilbur Wants to Kill Himself","111","Comedy,Drama,Romance","Comedy","Drama","Romance","6.8",7607,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4800",2002,"Wild Thornberrys Movie, The","85","Adventure,Animation,Comedy","Adventure","Animation","Comedy","5.6",14022,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"4801",2002,"Windtalkers","134","Action,Drama,War","Action","Drama","War","6.1",65523,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4802",2002,"WiseGirls","96","Crime,Drama,Thriller","Crime","Drama","Thriller","5.8",2807,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"4803",2002,"xXx","124","Action,Adventure,Thriller","Action","Adventure","Thriller","5.9",173280,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"4804",2002,"Ying xiong (Hero)","120","Action,Adventure,History","Action","Adventure","History","7.9",174162,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4805",2002,"Yossi &amp; Jagger","65","Drama,Romance,War","Drama","Romance","War","7.1",6823,2,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4806",2001,"51st State, The","93","Action,Comedy,Crime","Action","Comedy","Crime","6.3",47693,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4807",2001,"A Beautiful Mind","135","Biography,Drama","Biography","Drama",NA,"8.2",851126,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4808",2001,"A Knight&#39;s Tale","132","Action,Adventure,Romance","Action","Adventure","Romance","6.9",172039,2,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4809",2001,"Along Came A Spider","104","Drama,Thriller","Drama","Thriller",NA,"6.4",77551,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4810",2001,"Amazons and Gladiators","94","Action,Adventure,Drama","Action","Adventure","Drama","3.3",1187,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4811",2001,"Amelie","122","Comedy,Romance","Comedy","Romance",NA,"8.3",705112,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4812",2001,"American Outlaws","94","Action,Western","Action","Western",NA,"6.0",13946,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4813",2001,"American Pie 2","108","Comedy","Comedy",NA,NA,"6.4",240391,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4814",2001,"Antitrust","108","Action,Crime,Drama","Action","Crime","Drama","6.1",28459,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4815",2001,"Arachnid","95","Action,Adventure,Horror","Action","Adventure","Horror","3.9",2696,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4816",2001,"Arite hime/Princess Arete","105","Adventure,Animation,Drama","Adventure","Animation","Drama","6.6",601,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"4817",2001,"Artificial Intelligence: AI","146","Drama,Sci-Fi","Drama","Sci-Fi",NA,"7.2",290627,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4818",2001,"Atlantis: The Lost Empire","95","Action,Adventure,Animation","Action","Adventure","Animation","6.9",104949,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4819",2001,"Baran","94","Drama,Romance","Drama","Romance",NA,"7.8",7868,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4820",2001,"Behind Enemy Lines","106","Action,Drama,Thriller","Action","Drama","Thriller","6.4",98686,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"4821",2001,"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)","97","Fantasy,Horror,Mystery","Fantasy","Horror","Mystery","4.5",4670,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4822",2001,"Black Hawk Down","144","Drama,History,War","Drama","History","War","7.7",364835,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4823",2001,"Blow","124","Biography,Crime,Drama","Biography","Crime","Drama","7.6",241120,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"4824",2001,"Breed, The","91","Action,Horror,Sci-Fi","Action","Horror","Sci-Fi","4.8",2597,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4825",2001,"Bridget Jones&#39;s Diary","97","Comedy,Drama,Romance","Comedy","Drama","Romance","6.7",226769,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4826",2001,"Brotherhood of the Wolf","142","Action,Adventure,Drama","Action","Adventure","Drama","7.0",62931,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4827",2001,"Caos","109","Comedy,Crime,Drama","Comedy","Crime","Drama","7.0",2194,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4828",2001,"Charlotte Gray","121","Drama,Romance,Thriller","Drama","Romance","Thriller","6.4",10692,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4829",2001,"Chori Chori Chupke Chupke","160","Comedy,Drama,Musical","Comedy","Drama","Musical","5.4",4260,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4830",2001,"Cowboy Bebop: The Movie","115","Action,Animation,Crime","Action","Animation","Crime","7.9",42979,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4831",2001,"Curse of the Jade Scorpion, The","103","Comedy,Crime,Mystery","Comedy","Crime","Mystery","6.7",37805,3,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4832",2001,"Dagon","98","Fantasy,Horror,Mystery","Fantasy","Horror","Mystery","6.3",17035,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4833",2001,"Don&#39;t Say A Word","113","Drama,Mystery,Thriller","Drama","Mystery","Thriller","6.3",48942,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4834",2001,"Donnie Darko","113","Drama,Mystery,Sci-Fi","Drama","Mystery","Sci-Fi","8.0",741305,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4835",2001,"Dr. Dolittle 2","87","Comedy,Family,Fantasy","Comedy","Family","Fantasy","4.7",41853,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4836",2001,"El Espinazo del Diablo","106","Drama,Horror","Drama","Horror",NA,"7.4",61898,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4837",2001,"Elvira&#39;s Haunted Hills","90","Comedy,Horror","Comedy","Horror",NA,"5.9",2950,3,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4838",2001,"Escanaba in da Moonlight","91","Comedy,Fantasy","Comedy","Fantasy",NA,"6.4",1738,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4839",2001,"Evolution","101","Comedy,Sci-Fi","Comedy","Sci-Fi",NA,"6.1",119591,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4840",2001,"Fast and the Furious, The","106","Action,Crime,Thriller","Action","Crime","Thriller","6.8",348614,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"4841",2001,"Fat Girl","95","Drama","Drama",NA,NA,"6.5",10576,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4842",2001,"Final Fantasy: The Spirits Within","106","Action,Adventure,Animation","Action","Adventure","Animation","6.4",79948,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4843",2001,"Finder&#39;s Fee","100","Drama,Thriller","Drama","Thriller",NA,"6.4",2254,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4844",2001,"Freddy Got Fingered","87","Comedy","Comedy",NA,NA,"4.6",46198,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4845",2001,"From Hell","122","Horror,Mystery,Thriller","Horror","Mystery","Thriller","6.8",147084,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4846",2001,"Ghost World","111","Comedy,Drama","Comedy","Drama",NA,"7.3",113217,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4847",2001,"Ghosts of Mars","98","Action,Horror,Sci-Fi","Action","Horror","Sci-Fi","4.9",51190,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4848",2001,"Glass House, The","106","Crime,Drama,Mystery","Crime","Drama","Mystery","5.8",33508,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4849",2001,"Glitter","104","Drama,Music,Romance","Drama","Music","Romance","2.3",21510,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4850",2001,"Go","122","Drama","Drama",NA,NA,"7.5",2602,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4851",2001,"God Is Great and I&#39;m Not","95","Comedy,Romance","Comedy","Romance",NA,"5.3",2375,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4852",2001,"Gosford Park","131","Comedy,Drama,Mystery","Comedy","Drama","Mystery","7.2",80570,3,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4853",2001,"Goyangileul butaghae (Take Care of My Cat)","112","Drama","Drama",NA,NA,"7.2",2230,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4854",2001,"Gypsy 83","94","Drama,Romance","Drama","Romance",NA,"6.9",1488,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4855",2001,"Hannibal","131","Crime,Drama,Thriller","Crime","Drama","Thriller","6.8",255162,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"4856",2001,"Harry Potter and the Sorcerer&#39;s Stone","152","Adventure,Family,Fantasy","Adventure","Family","Fantasy","7.6",660214,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"4857",2001,"He Died with a Felafel in His Hand","107","Comedy,Romance","Comedy","Romance",NA,"7.1",3436,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4858",2001,"Heartbreakers","123","Comedy,Crime,Romance","Comedy","Crime","Romance","6.2",51687,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4859",2001,"Hedwig and the Angry Inch","95","Comedy,Drama,Music","Comedy","Drama","Music","7.7",31995,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4860",2001,"Heist","109","Action,Crime,Drama","Action","Crime","Drama","6.5",33485,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4861",2001,"Hidden Half (Nimeh-ye penhan), The","103","Drama","Drama",NA,NA,"6.8",740,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4862",2001,"High Heels and Low Lifes","86","Action,Comedy,Drama","Action","Comedy","Drama","6.2",3329,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4863",2001,"How High","93","Comedy,Fantasy","Comedy","Fantasy",NA,"6.3",53685,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4864",2001,"Human Nature","96","Comedy,Drama","Comedy","Drama",NA,"6.4",17510,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4865",2001,"Hundstage","121","Drama","Drama",NA,NA,"7.1",5912,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4866",2001,"I Am Sam","132","Drama","Drama",NA,NA,"7.7",143061,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4867",2001,"Impostor","95","Drama,Mystery,Sci-Fi","Drama","Mystery","Sci-Fi","6.2",22604,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4868",2001,"In the Bedroom","131","Crime,Drama","Crime","Drama",NA,"7.4",37447,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4869",2001,"Jason X","92","Action,Horror,Sci-Fi","Action","Horror","Sci-Fi","4.4",50828,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4870",2001,"Jay and Silent Bob Strike Back","104","Comedy","Comedy",NA,NA,"6.8",148576,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4871",2001,"Jeepers Creepers","90","Horror,Mystery","Horror","Mystery",NA,"6.2",111469,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4872",2001,"Jesus Christ Vampire Hunter","85","Action,Comedy,Horror","Action","Comedy","Horror","5.0",4078,1,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4873",2001,"Jimmy Neutron: Boy Genius","82","Action,Adventure,Animation","Action","Adventure","Animation","6.0",30885,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4874",2001,"Josie and the Pussycats","98","Comedy,Music","Comedy","Music",NA,"5.4",21737,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4875",2001,"Jump Tomorrow","97","Comedy,Drama,Romance","Comedy","Drama","Romance","7.1",1336,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4876",2001,"Jurassic Park III","92","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","5.9",296345,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4877",2001,"K-PAX","120","Drama,Mystery,Sci-Fi","Drama","Mystery","Sci-Fi","7.4",175280,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4878",2001,"Kabhi Khushi Kabhie Gham...","210","Drama,Musical,Romance","Drama","Musical","Romance","7.4",45080,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4879",2001,"Kairo","119","Horror,Mystery,Sci-Fi","Horror","Mystery","Sci-Fi","6.6",16840,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4880",2001,"Kate &amp; Leopold","118","Comedy,Fantasy,Romance","Comedy","Fantasy","Romance","6.4",79091,2,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4881",2001,"Kiss of the Dragon","98","Action,Crime,Drama","Action","Crime","Drama","6.6",60935,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4882",2001,"Kissing Jessica Stein","97","Comedy,Drama,Romance","Comedy","Drama","Romance","6.4",15887,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4883",2001,"Koroshiya 1","129","Action,Comedy,Crime","Action","Comedy","Crime","7.0",52354,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4884",2001,"L&#39;uomo in pi&ugrave;","100","Comedy,Drama","Comedy","Drama",NA,"7.2",2594,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4885",2001,"L.I.E.","97","Crime,Drama","Crime","Drama",NA,"7.1",9544,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"4886",2001,"la ci&eacute;naga","103","Comedy,Drama","Comedy","Drama",NA,"7.1",5795,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4887",2001,"La fille de Keltoum","106","Drama","Drama",NA,NA,"7.0",273,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4888",2001,"Lagaan - Once Upon a Time in India","224","Drama,Musical,Sport","Drama","Musical","Sport","8.1",105257,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4889",2001,"Lara Croft: Tomb Raider","100","Action,Adventure,Fantasy","Action","Adventure","Fantasy","5.8",198124,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"4890",2001,"Late Marriage","102","Comedy,Drama,Romance","Comedy","Drama","Romance","7.1",3159,2,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4891",2001,"Le fate ignoranti","106","Drama,Romance","Drama","Romance",NA,"7.3",8632,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4892",2001,"Legally Blonde","96","Comedy,Romance","Comedy","Romance",NA,"6.3",186340,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4893",2001,"Legend of Suriyothai, The","185","Action,Adventure,Drama","Action","Adventure","Drama","6.5",1844,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4894",2001,"Lord of the Rings: The Fellowship of the Ring, The","178","Action,Adventure,Drama","Action","Adventure","Drama","8.8",1665500,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4895",2001,"Lost and Delirious","103","Drama,Romance","Drama","Romance",NA,"6.9",20003,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4896",2001,"Lovely and Amazing","91","Comedy,Drama,Romance","Comedy","Drama","Romance","6.7",6898,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4897",2001,"Majestic, The","152","Drama,Romance","Drama","Romance",NA,"6.9",52494,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4898",2001,"Manic","100","Drama","Drama",NA,NA,"7.3",9190,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4899",2001,"Me Without You","107","Drama","Drama",NA,NA,"6.9",4410,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4900",2001,"Mexican, The","123","Adventure,Comedy,Crime","Adventure","Comedy","Crime","6.1",103327,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"4901",2001,"Millennium Actress","87","Animation,Drama,Fantasy","Animation","Drama","Fantasy","7.9",23556,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4902",2001,"Miss Minoes (a.k.a Undercover Kitty)","86","Comedy,Family,Fantasy","Comedy","Family","Fantasy","6.8",4773,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4903",2001,"Monkeybone","93","Animation,Comedy,Fantasy","Animation","Comedy","Fantasy","4.8",16770,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"4904",2001,"Monsoon Wedding","114","Comedy,Drama,Romance","Comedy","Drama","Romance","7.3",23371,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4905",2001,"Monster&#39;s Ball","111","Drama,Romance","Drama","Romance",NA,"7.0",82679,2,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4906",2001,"Monsters, Inc.","92","Adventure,Animation,Comedy","Adventure","Animation","Comedy","8.1",817465,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"4907",2001,"Mostly Martha","109","Comedy,Drama,Romance","Comedy","Drama","Romance","7.2",7904,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4908",2001,"Moszkva ter","88","Comedy,Drama,Romance","Comedy","Drama","Romance","7.8",3087,2,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4909",2001,"Moulin Rouge!","127","Drama,Musical,Romance","Drama","Musical","Romance","7.6",266978,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4910",2001,"Mulholland Dr.","147","Drama,Mystery,Thriller","Drama","Mystery","Thriller","7.9",322974,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
